code,p22lee,p22yoon,p22sim,p22etc,p22valid,p17moon,p17HY,p17Ahn,p17sim,p17etc,p17valid,r22lee,r22yoon,r22sim,r17moon,r17HYA,r17sim,d_the,d_kuk,d_sim,win22r,winner,wingap22,sec22r,sec22
2304052,4732,5091,271,128,10222,4235,3458,2670,727,2732,11152,0.462923107,0.498043436,0.026511446,0.379752511,0.549497848,0.0651901,0.083170596,-0.051454412,-0.038678655,0.498043436,2,0.035120329,0.462923107,1
2304053,5007,5391,279,147,10824,4749,3567,2970,946,3044,12306,0.462583149,0.498059867,0.025776053,0.385909313,0.531204291,0.07687307,0.076673836,-0.033144424,-0.051097017,0.498059867,2,0.035476718,0.462583149,1
2304054,5913,6635,374,142,13064,5678,3975,3272,1052,3340,14045,0.452617881,0.507884262,0.028628291,0.404271983,0.515984336,0.0749021,0.048345898,-0.008100074,-0.046273809,0.507884262,2,0.055266381,0.452617881,1
2304055,4581,4794,301,110,9786,4559,3147,2728,837,2792,11335,0.468117719,0.489883507,0.030758226,0.402205558,0.518306131,0.073842082,0.065912161,-0.028422624,-0.043083856,0.489883507,2,0.021765788,0.468117719,1
2304056,6364,7047,385,183,13979,5897,4904,3712,1062,3818,15681,0.45525431,0.504113313,0.027541312,0.3760602,0.549454754,0.067725273,0.07919411,-0.045341441,-0.040183961,0.504113313,2,0.048859003,0.45525431,1
2304057,6989,7019,456,121,14585,3883,2668,2126,744,2169,9464,0.47919095,0.481247857,0.031264998,0.410291631,0.506551141,0.078613694,0.068899318,-0.025303284,-0.047348696,0.481247857,2,0.002056908,0.47919095,1
2304058,5606,5435,360,95,11496,5194,3077,2771,952,2821,12044,0.487647878,0.472773138,0.03131524,0.431252076,0.485552972,0.079043507,0.056395802,-0.012779834,-0.047728267,0.487647878,1,0.014874739,0.472773138,2
2304059,5385,5596,314,71,11366,4745,3389,2621,833,2663,11630,0.473781453,0.492345592,0.027626254,0.407996561,0.516766982,0.071625107,0.065784893,-0.02442139,-0.043998854,0.492345592,2,0.018564139,0.473781453,1
2304064,8945,11271,521,119,20856,8233,5903,4491,1211,4577,19924,0.428893364,0.540420023,0.024980821,0.413220237,0.521682393,0.060780968,0.015673127,0.01873763,-0.035800147,0.540420023,2,0.111526659,0.428893364,1
2304066,8200,11331,426,86,20043,10418,6589,5676,1357,5770,24134,0.409120391,0.565334531,0.021254303,0.431673158,0.508204193,0.056227729,-0.022552767,0.057130338,-0.034973425,0.565334531,2,0.15621414,0.409120391,1
2304065,11685,13893,794,129,26501,8073,4249,4078,1067,4120,17509,0.440926757,0.524244368,0.029961134,0.46107716,0.475583985,0.060940088,-0.020150403,0.048660383,-0.030978954,0.524244368,2,0.083317611,0.440926757,1
2304068,5780,7706,337,71,13894,10418,6589,5676,1357,5770,24134,0.416006909,0.554627897,0.024255074,0.431673158,0.508204193,0.056227729,-0.015666249,0.046423704,-0.031972654,0.554627897,2,0.138620987,0.416006909,1
2304069,9047,11246,571,113,20977,10418,6589,5676,1357,5770,24134,0.43128188,0.536110979,0.027220289,0.431673158,0.508204193,0.056227729,-0.000391278,0.027906785,-0.02900744,0.536110979,2,0.104829099,0.43128188,1
2305051,9115,8446,557,180,18298,8008,4735,4445,1397,4526,18666,0.498141873,0.461580501,0.030440485,0.429015322,0.491803279,0.074841959,0.069126551,-0.030222778,-0.044401473,0.498141873,1,0.036561373,0.461580501,2
2305052,9981,9988,553,173,20695,9809,6266,5186,1508,5266,22849,0.482290408,0.482628654,0.02672143,0.429296687,0.501203554,0.065998512,0.052993721,-0.0185749,-0.039277082,0.482628654,2,0.000338246,0.482290408,1
2305053,7025,6551,448,217,14241,5637,3550,3051,1058,3130,13375,0.49329401,0.460009831,0.031458465,0.421457944,0.49353271,0.079102804,0.071836066,-0.03352288,-0.047644339,0.49329401,1,0.033284179,0.460009831,2
2305054,3975,3774,224,134,8107,3354,2659,2406,612,2447,9072,0.49031701,0.465523622,0.027630443,0.369708995,0.558311287,0.067460317,0.120608015,-0.092787666,-0.039829875,0.49031701,1,0.024793388,0.465523622,2
2305055,6201,6080,351,151,12783,5647,4092,3363,964,3436,14139,0.485097395,0.475631698,0.027458343,0.399391753,0.527265012,0.068180211,0.085705642,-0.051633313,-0.040721868,0.485097395,1,0.009465697,0.475631698,2
2305056,5261,5936,298,132,11627,4814,3788,3202,873,3251,12726,0.452481294,0.510535822,0.025629999,0.378280685,0.549269213,0.068599717,0.074200608,-0.038733391,-0.042969718,0.510535822,2,0.058054528,0.452481294,1
2305057,7191,6512,407,266,14376,5838,4361,3829,1027,3914,15140,0.500208681,0.452977184,0.028311074,0.385601057,0.540951123,0.067833554,0.114607624,-0.087973939,-0.039522479,0.500208681,1,0.047231497,0.452977184,2
2305058,7174,7036,432,206,14848,5810,4268,3399,982,3464,14524,0.483162716,0.473868534,0.029094828,0.400027541,0.52788488,0.067612228,0.083135175,-0.054016346,-0.0385174,0.483162716,1,0.009294181,0.473868534,2
2305059,4912,4880,336,188,10316,3803,2931,2549,733,2622,10089,0.476153548,0.47305157,0.032570764,0.376945188,0.543165824,0.072653385,0.09920836,-0.070114254,-0.040082621,0.476153548,1,0.003101978,0.47305157,2
2305060,7535,6274,402,165,14376,6411,3936,3666,1106,3750,15203,0.524137451,0.436421814,0.027963272,0.421693087,0.500032888,0.0727488,0.102444364,-0.063611074,-0.044785527,0.524137451,1,0.087715637,0.436421814,2
2305061,5286,4723,291,121,10421,4475,3023,2646,757,2698,10953,0.507244986,0.453219461,0.027924383,0.408563864,0.517575094,0.069113485,0.098681122,-0.064355633,-0.041189101,0.507244986,1,0.054025525,0.453219461,2
2305062,5967,6132,397,136,12632,5557,3748,3388,958,3462,13725,0.472371754,0.485433819,0.031428119,0.404881603,0.51992714,0.069799636,0.067490151,-0.034493321,-0.038371517,0.485433819,2,0.013062065,0.472371754,1
2305063,4408,4118,237,138,8901,3542,2917,2386,675,2441,9575,0.495225256,0.462644647,0.026626222,0.369921671,0.55383812,0.070496084,0.125303585,-0.091193473,-0.043869862,0.495225256,1,0.032580609,0.462644647,2
2305064,7355,7156,461,177,15149,6617,4586,3801,1211,3893,16307,0.485510595,0.472374414,0.030431052,0.40577666,0.514319004,0.074262587,0.079733934,-0.04194459,-0.043831535,0.485510595,1,0.013136181,0.472374414,2
2305075,5501,5507,303,108,11419,9897,6216,5655,1618,5761,23492,0.481740958,0.482266398,0.026534723,0.421292355,0.50532096,0.06887451,0.060448603,-0.023054562,-0.042339788,0.482266398,2,0.00052544,0.481740958,1
2305067,5429,5242,329,185,11185,4786,3633,3063,886,3151,12456,0.485382208,0.468663388,0.029414394,0.384232498,0.537572254,0.071130379,0.10114971,-0.068908866,-0.041715985,0.485382208,1,0.01671882,0.468663388,2
2305072,9131,8143,487,206,17967,7790,4483,4090,1222,4169,17664,0.508209495,0.453219792,0.027105249,0.441009964,0.485337409,0.069180254,0.067199531,-0.032117618,-0.042075005,0.508209495,1,0.054989703,0.453219792,2
2305073,9471,8727,521,253,18972,7980,5017,4501,1285,4589,18871,0.499209361,0.459993675,0.027461522,0.422871072,0.504371787,0.068093901,0.076338289,-0.044378113,-0.040632378,0.499209361,1,0.039215686,0.459993675,2
2305074,11769,10711,609,190,23279,9767,5602,5084,1471,5156,21996,0.505562954,0.460114266,0.026160918,0.444035279,0.485815603,0.066875796,0.061527675,-0.025701337,-0.040714878,0.505562954,1,0.045448688,0.460114266,2
2305076,11659,9225,622,197,21703,9897,6216,5655,1618,5761,23492,0.537206838,0.425056444,0.028659632,0.421292355,0.50532096,0.06887451,0.115914483,-0.080264517,-0.040214878,0.537206838,1,0.112150394,0.425056444,2
2306051,10148,10058,658,240,21104,9027,5745,4955,1469,5040,21281,0.48085671,0.476592115,0.031178923,0.424181194,0.502795921,0.069028711,0.056675515,-0.026203806,-0.037849788,0.48085671,1,0.004264594,0.476592115,2
2306052,4236,3699,231,154,8320,4526,2903,2899,758,2968,11155,0.509134615,0.444591346,0.027764423,0.405737338,0.520125504,0.067951591,0.103397278,-0.075534158,-0.040187168,0.509134615,1,0.064543269,0.444591346,2
2306053,3719,3479,238,113,7549,3259,2566,2107,658,2150,8633,0.492648033,0.460855742,0.031527355,0.377504923,0.541295031,0.076219159,0.11514311,-0.080439288,-0.044691804,0.492648033,1,0.03179229,0.460855742,2
2306054,11168,8861,634,274,20937,9078,4893,4966,1558,5063,20592,0.533409753,0.423222047,0.03028132,0.440850816,0.478778166,0.075660451,0.092558937,-0.055556119,-0.045379131,0.533409753,1,0.110187706,0.423222047,2
2306055,8574,6250,400,262,15486,7469,4029,4107,1302,4200,17000,0.553661372,0.40359034,0.025829782,0.439352941,0.478588235,0.076588235,0.11430843,-0.074997896,-0.050758454,0.553661372,1,0.150071032,0.40359034,2
2306056,4590,3817,264,113,8784,3896,2351,2269,660,2328,9235,0.522540984,0.434540073,0.030054645,0.421873308,0.500270709,0.071467244,0.100667676,-0.065730636,-0.041412599,0.522540984,1,0.088000911,0.434540073,2
2306057,3364,3391,221,78,7054,3477,2805,2352,694,2411,9387,0.476892543,0.480720159,0.031329742,0.37040588,0.549376798,0.073932034,0.106486663,-0.068656639,-0.042602292,0.480720159,2,0.003827616,0.476892543,1
2306058,8518,7900,515,148,17081,8780,5099,4581,1473,4646,19998,0.498682747,0.462502195,0.03015046,0.439043904,0.484048405,0.073657366,0.059638843,-0.021546209,-0.043506906,0.498682747,1,0.036180551,0.462502195,2
2306059,5898,6912,380,134,13324,5602,4637,3571,954,3641,14834,0.442659862,0.518763134,0.028519964,0.377645948,0.553323446,0.064311716,0.065013913,-0.034560312,-0.035791752,0.518763134,2,0.076103272,0.442659862,1
2306060,6394,6189,334,106,13023,5175,3377,2819,836,2873,12261,0.490977501,0.475236121,0.025646932,0.422069978,0.505342142,0.068183672,0.068907523,-0.030106021,-0.042536739,0.490977501,1,0.015741381,0.475236121,2
2306061,2117,1826,118,45,4106,1711,1500,1282,303,1301,4815,0.515586946,0.444715051,0.028738432,0.355347871,0.577777778,0.062928349,0.160239075,-0.133062727,-0.034189917,0.515586946,1,0.070871895,0.444715051,2
2306062,8924,8025,506,214,17669,8045,4937,4787,1454,4864,19300,0.505065369,0.454185296,0.028637727,0.416839378,0.503834197,0.075336788,0.08822599,-0.049648901,-0.04669906,0.505065369,1,0.050880072,0.454185296,2
2306063,5067,4288,291,143,9789,4158,2515,2449,767,2482,9922,0.51762182,0.438042701,0.029727245,0.419068736,0.500302358,0.077302963,0.098553084,-0.062259657,-0.047575718,0.51762182,1,0.079579119,0.438042701,2
2306064,5520,5559,303,120,11502,5395,3458,3053,834,3100,12787,0.479916536,0.483307251,0.026343245,0.42191288,0.50918902,0.065222492,0.058003656,-0.025881769,-0.038879247,0.483307251,2,0.003390715,0.479916536,1
2306065,10376,8001,514,245,19136,9374,5108,5277,1511,5387,21380,0.54222408,0.418112458,0.026860368,0.438447147,0.485734331,0.070673527,0.103776933,-0.067621873,-0.043813159,0.54222408,1,0.124111622,0.418112458,2
2306072,8956,7356,468,124,16904,8139,4051,4104,1202,4174,17566,0.529815428,0.435163275,0.027685755,0.463338267,0.464249118,0.068427644,0.066477161,-0.029085843,-0.040741889,0.529815428,1,0.094652153,0.435163275,2
2306066,4474,4255,221,136,9086,4109,2980,2584,629,2637,10355,0.492405899,0.468302884,0.024323134,0.396813134,0.537324964,0.060743602,0.095592765,-0.06902208,-0.036420468,0.492405899,1,0.024103016,0.468302884,2
2306067,5932,5324,366,116,11738,5689,3495,3343,953,3415,13552,0.505367184,0.453569603,0.03118078,0.419790437,0.50457497,0.070321724,0.085576747,-0.051005367,-0.039140943,0.505367184,1,0.051797581,0.453569603,2
2306068,10203,8722,606,207,19738,9505,5064,4806,1549,4883,21001,0.516921674,0.441888743,0.030702199,0.452597495,0.46997762,0.073758392,0.064324179,-0.028088878,-0.043056194,0.516921674,1,0.075032931,0.441888743,2
2306069,3924,3598,221,107,7850,3501,2289,2115,542,2153,8485,0.499872611,0.458343949,0.028152866,0.412610489,0.519033589,0.063877431,0.087262122,-0.06068964,-0.035724565,0.499872611,1,0.041528662,0.458343949,2
2306070,4336,4045,211,121,8713,4024,2994,2628,633,2689,10340,0.497647194,0.464248824,0.024216688,0.389168279,0.543713733,0.061218569,0.108478915,-0.079464909,-0.037001881,0.497647194,1,0.03339837,0.464248824,2
2306071,5410,5568,282,180,11440,5307,3937,3348,861,3433,13538,0.472902098,0.486713287,0.02465035,0.392007682,0.538114936,0.063598759,0.080894416,-0.051401649,-0.038948409,0.486713287,2,0.013811189,0.472902098,1
2307051,8548,7215,452,184,16399,7191,4651,4272,1300,4366,17508,0.521251296,0.439965852,0.027562656,0.410726525,0.50965273,0.074251771,0.110524771,-0.069686879,-0.046689114,0.521251296,1,0.081285444,0.439965852,2
2307052,8220,7202,411,201,16034,7385,4757,4361,1319,4450,17911,0.512660596,0.449170513,0.02563303,0.412316454,0.509072637,0.073641896,0.100344143,-0.059902124,-0.048008866,0.512660596,1,0.063490084,0.449170513,2
2307053,4934,4506,289,157,9886,4663,3201,2786,832,2874,11570,0.499089622,0.455796075,0.029233259,0.403025065,0.517458946,0.071910112,0.096064557,-0.06166287,-0.042676853,0.499089622,1,0.043293546,0.455796075,2
2307054,5898,4917,316,162,11293,4792,2948,2768,837,2839,11416,0.522270433,0.435402462,0.027981936,0.419761738,0.500700771,0.07331815,0.102508695,-0.065298309,-0.045336214,0.522270433,1,0.086867971,0.435402462,2
2307055,6642,5527,367,160,12696,5659,2947,3152,1039,3216,12861,0.5231569,0.435333963,0.028906742,0.440012441,0.474224399,0.080786875,0.083144459,-0.038890436,-0.051880133,0.5231569,1,0.087822936,0.435333963,2
2307062,8125,6895,452,116,15588,6186,3302,3226,1087,3285,13860,0.521234283,0.442327431,0.028996664,0.446320346,0.470995671,0.078427128,0.074913936,-0.02866824,-0.049430464,0.521234283,1,0.078906851,0.442327431,2
2307056,8114,6745,481,184,15524,7384,4268,4102,1300,4164,17116,0.522674568,0.434488534,0.030984282,0.431409208,0.489016125,0.075952325,0.091265361,-0.054527591,-0.044968043,0.522674568,1,0.088186035,0.434488534,2
2307057,6202,5186,326,164,11878,6083,3808,3575,1055,3652,14598,0.522141775,0.436605489,0.027445698,0.416700918,0.505754213,0.072270174,0.105440857,-0.069148724,-0.044824476,0.522141775,1,0.085536286,0.436605489,2
2307058,9701,7990,505,190,18386,7899,4307,4136,1357,4218,17781,0.527629718,0.434569781,0.027466551,0.444238232,0.474832687,0.076317417,0.083391486,-0.040262905,-0.048850867,0.527629718,1,0.093059937,0.434569781,2
2307063,5096,4791,312,139,10338,5193,3325,2894,925,2949,12392,0.492938673,0.463435868,0.030179919,0.419060684,0.501856036,0.074644932,0.073877989,-0.038420168,-0.044465013,0.492938673,1,0.029502805,0.463435868,2
2307061,10039,8453,559,284,19335,9140,5248,5042,1613,5163,21164,0.519213861,0.437186449,0.028911301,0.431865432,0.486202986,0.076214326,0.087348429,-0.049016537,-0.047303025,0.519213861,1,0.082027411,0.437186449,2
2307064,7967,5605,409,176,14157,6561,3325,3330,1103,3387,14376,0.562760472,0.395917214,0.028890302,0.456385643,0.462924318,0.076725097,0.106374829,-0.067007104,-0.047834796,0.562760472,1,0.166843258,0.395917214,2
2308051,12903,10074,736,263,23976,11362,5332,5308,1866,5397,23957,0.538163163,0.42017017,0.030697364,0.474266394,0.444129065,0.077889552,0.063896769,-0.023958894,-0.047192188,0.538163163,1,0.117992993,0.42017017,2
2308053,11682,10284,696,337,22999,10047,6506,6055,1920,6185,24658,0.507935128,0.447149876,0.030262185,0.40745397,0.509408711,0.077865196,0.100481157,-0.062258835,-0.047603011,0.507935128,1,0.060785252,0.447149876,2
2308074,8574,7676,444,115,16809,8586,3525,3871,1286,3911,17308,0.510083884,0.456660123,0.026414421,0.496071181,0.427316848,0.074300901,0.014012703,0.029343275,-0.04788648,0.510083884,1,0.053423761,0.456660123,2
2308054,8438,7011,521,174,16144,3116,2301,2007,555,2052,8024,0.522670961,0.434278989,0.032272052,0.388334995,0.536889332,0.069167498,0.134335966,-0.102610343,-0.036895446,0.522670961,1,0.088391972,0.434278989,2
2308055,1952,1781,113,59,3905,1559,1028,984,369,1004,3960,0.499871959,0.456081946,0.02893726,0.393686869,0.508080808,0.093181818,0.10618509,-0.051998862,-0.064244558,0.499871959,1,0.043790013,0.456081946,2
2308056,2904,2677,174,109,5864,2464,1730,1504,459,1540,6193,0.495225102,0.456514325,0.029672578,0.397868561,0.522202487,0.074115937,0.097356541,-0.065688162,-0.044443359,0.495225102,1,0.038710778,0.456514325,2
2308073,8527,8358,472,206,17563,5753,4245,3921,1100,3991,15089,0.485509309,0.475886807,0.02687468,0.381271125,0.541188946,0.072900789,0.104238185,-0.065302138,-0.046026109,0.485509309,1,0.009622502,0.475886807,2
2308058,6025,5739,323,230,12317,4738,3675,3226,882,3289,12584,0.489161322,0.465941382,0.026223918,0.376509854,0.548394787,0.070089002,0.112651468,-0.082453405,-0.043865084,0.489161322,1,0.02321994,0.465941382,2
2308059,4018,3958,204,115,8295,3251,2770,2246,566,2293,8880,0.484388186,0.477154913,0.024593128,0.366103604,0.564864865,0.063738739,0.118284582,-0.087709952,-0.03914561,0.484388186,1,0.007233273,0.477154913,2
2308060,3509,3242,198,126,7075,3254,2344,2218,635,2276,8509,0.495971731,0.458233216,0.027985866,0.382418616,0.536138207,0.074626866,0.113553116,-0.077904991,-0.046641,0.495971731,1,0.037738516,0.458233216,2
2308062,3476,3187,183,145,6991,2476,1990,1679,410,1723,6599,0.497210699,0.455871835,0.026176513,0.375208365,0.555993332,0.062130626,0.122002335,-0.100121497,-0.035954113,0.497210699,1,0.041338864,0.455871835,2
2308063,6006,5959,347,133,12445,5455,3733,3085,900,3150,13238,0.482603455,0.478826838,0.027882684,0.41207131,0.515032482,0.067986101,0.070532145,-0.036205644,-0.040103417,0.482603455,1,0.003776617,0.478826838,2
2308064,4817,4782,268,162,10029,3856,3145,2825,765,2877,10643,0.480307109,0.47681723,0.026722505,0.362303862,0.560932068,0.07187823,0.118003248,-0.084114838,-0.045155725,0.480307109,1,0.003489879,0.47681723,2
2308065,2700,2781,172,84,5737,1644,1422,1231,326,1263,4655,0.470629249,0.484748126,0.029980826,0.353168636,0.569924812,0.070032223,0.117460613,-0.085176686,-0.040051397,0.484748126,2,0.014118877,0.470629249,1
2308078,12738,12469,686,177,26070,8788,4596,4381,1194,4445,19023,0.488607595,0.478289221,0.026313771,0.461967092,0.471902434,0.062766125,0.026640502,0.006386787,-0.036452355,0.488607595,1,0.010318374,0.478289221,2
2308079,8478,8016,421,135,17050,4593,2265,2227,604,2247,9709,0.497243402,0.470146628,0.024692082,0.473066227,0.462663508,0.06221032,0.024177175,0.007483119,-0.037518238,0.497243402,1,0.027096774,0.470146628,2
2308080,9193,7858,475,268,17794,6621,4091,3723,1135,3804,15651,0.516634821,0.441609531,0.026694391,0.423040061,0.499265223,0.072519328,0.093594759,-0.057655691,-0.045824936,0.516634821,1,0.075025289,0.441609531,2
2308081,6535,5458,319,162,12474,5407,3255,2671,887,2717,12266,0.523889691,0.437550104,0.025573192,0.440812001,0.483124083,0.072313713,0.08307769,-0.045573979,-0.04674052,0.523889691,1,0.086339586,0.437550104,2
2308087,7125,5149,359,108,12741,6183,2738,2800,957,2828,12706,0.559218272,0.404128404,0.028176752,0.486620494,0.435857075,0.075318747,0.072597777,-0.031728671,-0.047141995,0.559218272,1,0.155089867,0.404128404,2
2308085,8507,6750,450,182,15889,12500,6050,5964,2058,6076,26684,0.53540185,0.424822204,0.02832148,0.46844551,0.450232349,0.077124869,0.06695634,-0.025410145,-0.048803389,0.53540185,1,0.110579646,0.424822204,2
2308084,6771,5909,342,169,13191,5114,3261,3002,782,3066,12223,0.513304526,0.44795694,0.025926768,0.418391557,0.512394666,0.063977747,0.094912969,-0.064437725,-0.038050979,0.513304526,1,0.065347585,0.44795694,2
2308086,6553,5327,368,118,12366,12500,6050,5964,2058,6076,26684,0.52992075,0.43077794,0.029759017,0.46844551,0.450232349,0.077124869,0.06147524,-0.019454409,-0.047365852,0.52992075,1,0.099142811,0.43077794,2
2308088,4926,4362,309,67,9664,6183,2738,2800,957,2828,12706,0.509726821,0.451365894,0.031974338,0.486620494,0.435857075,0.075318747,0.023106327,0.015508819,-0.043344409,0.509726821,1,0.058360927,0.451365894,2
2331011,4964,7364,302,211,12841,3631,5132,2626,683,2710,12156,0.386574254,0.573475586,0.023518418,0.29870023,0.638203356,0.056186245,0.087874024,-0.06472777,-0.032667828,0.573475586,2,0.186901332,0.386574254,1
